device,tau,experiment,stratification,kernel,counter,label,native_counter,n,spearman_rho,undefined_reason
MI300A,speedup,1,all,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.682515444839747,
MI300A,speedup,1,all,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.2747452145917782,
MI300A,speedup,1,all,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.6844517516638254,
MI300A,speedup,1,all,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8415052892771699,
MI300A,speedup,1,all,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,1,all,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8415052892771699,
MI300A,speedup,1,all,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.8090722703427499,
MI300A,speedup,1,all,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.7788094328752261,
MI300A,speedup,1,all,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.8161124707688308,
MI300A,speedup,1,all,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.3314966037127232,
MI300A,speedup,1,all,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.8148519274234525,
MI300A,speedup,1,all,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,all,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,all,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,all,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,all,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,all,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,all,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,all,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,all,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,all,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,all,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,all,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,all,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,issue,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.9475913895816523,
MI300A,speedup,1,issue,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,1,issue,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.9475913895816523,
MI300A,speedup,1,issue,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.9518386625999341,
MI300A,speedup,1,issue,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.9436354113076287,
MI300A,speedup,1,issue,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.9457089626183504,
MI300A,speedup,1,issue,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.027203841379431153,
MI300A,speedup,1,issue,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.9444147011715236,
MI300A,speedup,1,issue,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.6221597698946432,
MI300A,speedup,1,issue,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,1,issue,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.6221597698946432,
MI300A,speedup,1,issue,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.6241322702678312,
MI300A,speedup,1,issue,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.6262769823981263,
MI300A,speedup,1,issue,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.6246648943749981,
MI300A,speedup,1,issue,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.511947918310616,
MI300A,speedup,1,issue,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.6234370353625799,
MI300A,speedup,1,issue,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8495394385762516,
MI300A,speedup,1,issue,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,1,issue,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8495394385762516,
MI300A,speedup,1,issue,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.8381044428918587,
MI300A,speedup,1,issue,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.8120216112867269,
MI300A,speedup,1,issue,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.8528418743001297,
MI300A,speedup,1,issue,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.24265346879221106,
MI300A,speedup,1,issue,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.851879878474433,
MI300A,speedup,1,issue,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,issue,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,issue,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,issue,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,issue,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,issue,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,issue,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,issue,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,issue,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,issue,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,temporal,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.9650982166734594,
MI300A,speedup,1,temporal,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,1,temporal,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.9650982166734594,
MI300A,speedup,1,temporal,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.9623501456375746,
MI300A,speedup,1,temporal,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.9669959036591004,
MI300A,speedup,1,temporal,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.9605043463820847,
MI300A,speedup,1,temporal,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.02882942843771995,
MI300A,speedup,1,temporal,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.9592237296200248,
MI300A,speedup,1,temporal,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.7555179390225403,
MI300A,speedup,1,temporal,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,1,temporal,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.7555179390225403,
MI300A,speedup,1,temporal,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.7581704346840618,
MI300A,speedup,1,temporal,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.7589553139263432,
MI300A,speedup,1,temporal,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.7573014237241298,
MI300A,speedup,1,temporal,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.18579694904834443,
MI300A,speedup,1,temporal,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.7572300716370604,
MI300A,speedup,1,temporal,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8210687985385884,
MI300A,speedup,1,temporal,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,1,temporal,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8210687985385884,
MI300A,speedup,1,temporal,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.7814484154434462,
MI300A,speedup,1,temporal,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.8137454154359052,
MI300A,speedup,1,temporal,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.8107499307152366,
MI300A,speedup,1,temporal,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.42310886722657004,
MI300A,speedup,1,temporal,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.8097526471255215,
MI300A,speedup,1,temporal,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,temporal,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,temporal,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,temporal,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,temporal,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,1,temporal,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,1,temporal,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,1,temporal,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,1,temporal,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,1,temporal,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,2,all,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.9099991663378075,
MI300A,speedup,2,all,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,2,all,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.9099991663378075,
MI300A,speedup,2,all,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.9286921074784902,
MI300A,speedup,2,all,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.9212043491656949,
MI300A,speedup,2,all,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.9226496568686062,
MI300A,speedup,2,all,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,0.33717182032166304,
MI300A,speedup,2,all,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.9199912469072612,
MI300A,speedup,2,all,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.7023437156872321,
MI300A,speedup,2,all,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,2,all,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.7023437156872321,
MI300A,speedup,2,all,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.7085025533792968,
MI300A,speedup,2,all,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.7029642134560884,
MI300A,speedup,2,all,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.708057984374206,
MI300A,speedup,2,all,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.1672474654595262,
MI300A,speedup,2,all,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.7032218982850679,
MI300A,speedup,2,all,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8169835379495879,
MI300A,speedup,2,all,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,2,all,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8169835379495879,
MI300A,speedup,2,all,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.8010951138465977,
MI300A,speedup,2,all,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.8083640870601734,
MI300A,speedup,2,all,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.7988837812684736,
MI300A,speedup,2,all,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.11830787319735893,
MI300A,speedup,2,all,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.7983208694866991,
MI300A,speedup,2,all,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,embedding_bag,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,embedding_bag,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,embedding_bag,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,2,all,embedding_bag,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,2,all,embedding_bag,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,2,all,embedding_bag,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,2,all,softmax_bias,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,softmax_bias,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,softmax_bias,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,softmax_bias,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,softmax_bias,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,2,all,softmax_bias,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,2,all,softmax_bias,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,2,all,softmax_bias,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,2,all,stencil5,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,stencil5,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,stencil5,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,stencil5,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,,constant J_area
MI300A,speedup,2,all,stencil5,second_level_read_requests,TCC reads,TCC_READ_sum,100,,constant J_area
MI300A,speedup,2,all,stencil5,l2_hits,TCC hits,TCC_HIT_sum,100,,constant J_area
MI300A,speedup,2,all,stencil5,l2_misses,TCC misses,TCC_MISS_sum,100,,constant J_area
MI300A,speedup,2,all,stencil5,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,,constant J_area
MI300A,speedup,2,issue,gemv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.9246816915728316,
MI300A,speedup,2,issue,gemv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,2,issue,gemv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.9246816915728316,
MI300A,speedup,2,issue,gemv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.9249320756097059,
MI300A,speedup,2,issue,gemv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.9165723039191959,
MI300A,speedup,2,issue,gemv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.9132347765995027,
MI300A,speedup,2,issue,gemv,l2_misses,TCC misses,TCC_MISS_sum,100,0.10673541646960231,
MI300A,speedup,2,issue,gemv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.9105258337308447,
MI300A,speedup,2,issue,gesummv,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,-0.7352409733240511,
MI300A,speedup,2,issue,gesummv,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,2,issue,gesummv,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,-0.7352409733240511,
MI300A,speedup,2,issue,gesummv,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,-0.7413623301799258,
MI300A,speedup,2,issue,gesummv,second_level_read_requests,TCC reads,TCC_READ_sum,100,-0.7320444950214534,
MI300A,speedup,2,issue,gesummv,l2_hits,TCC hits,TCC_HIT_sum,100,-0.7410285293561514,
MI300A,speedup,2,issue,gesummv,l2_misses,TCC misses,TCC_MISS_sum,100,-0.15179237510510202,
MI300A,speedup,2,issue,gesummv,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,-0.7410794259380958,
MI300A,speedup,2,issue,mvt,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,0.8194818894518574,
MI300A,speedup,2,issue,mvt,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant counter
MI300A,speedup,2,issue,mvt,l1_to_l2_total_requests,TCP→TCC total,derived: TCP_TCC_READ_REQ_sum + TCP_TCC_WRITE_REQ_sum,100,0.8194818894518574,
MI300A,speedup,2,issue,mvt,l2_tag_requests,TCC tag requests,TCC_REQ_sum,100,0.8359920821012057,
MI300A,speedup,2,issue,mvt,second_level_read_requests,TCC reads,TCC_READ_sum,100,0.810847472805293,
MI300A,speedup,2,issue,mvt,l2_hits,TCC hits,TCC_HIT_sum,100,0.8273168416017231,
MI300A,speedup,2,issue,mvt,l2_misses,TCC misses,TCC_MISS_sum,100,-0.23358037167756238,
MI300A,speedup,2,issue,mvt,l2_hit_rate_percent,TCC hit rate,derived: 100 × TCC_HIT_sum / (TCC_HIT_sum + TCC_MISS_sum),100,0.8241724403349509,
MI300A,speedup,2,issue,embedding_bag,l1_to_l2_read_requests,TCP→TCC reads,TCP_TCC_READ_REQ_sum,100,,constant J_area
MI300A,speedup,2,issue,embedding_bag,l1_to_l2_write_requests,TCP→TCC writes,TCP_TCC_WRITE_REQ_sum,100,,constant J_area
